SiteCode,p,k,Ntotal,S_obs,DA,d,U_med,J_M,L,m,m_,ratio_J_JM
PRtele,0.720622255888005,0.95,1041,108,1041,1.1331513119738,0.004827999,1285757.5482915791,100,0.01596097794135074,0.011553353976359674,8.096394233758961e-4
SCserra4,0.393410110559205,0.95,1457,56,1457,0.950834519321822,0.001396102,982439.3543380382,100,0.013401626413817536,0.005315546957625969,0.0014830431960675251
SPpesmU,0.822512011752552,0.95,2182,132,2182,0.779301422672098,0.002533345,3076080.3644815474,100,0.01099062087582635,0.009057586349560815,7.093442763052653e-4
PRdiam2,0.31230878974511,0.95,1146,85,1091.42857142857,1.09928087746765,0.003768858,584225.0953992106,102.46950765959606,0.015113973736082965,0.004769802970548058,0.0019615727037828106
PRvent,0.330619477161735,0.95,1270,107,1270,1.01822873005577,0.0055752679999999995,719669.0700266818,100,0.01434808930909248,0.004789760230816636,0.0017646999890559626
RJpnrj,0.0932031292485298,0.95,2164,84,1502.77777777778,0.937807897339678,0.002083569,240063.39320856787,119.99999999999991,0.011021634434169994,0.00103762120304881,0.00901428564795762
RSvsol,0.602441139584327,0.95,1855,55,1855,0.842310188146342,7.021851e-4,1915398.8289416232,100,0.011876590595363145,0.007188890151422723,9.684667088498758e-4
RScama,0.465012320561114,0.95,2236,69,2236,0.768440920516424,0.001256495,1782119.9878978007,100,0.010837870644351719,0.005069134867361055,0.0012546854393556289
RScach1,0.11193208229449,0.95,1547,49,1547,0.922363452990053,0.001391141,296787.48190736095,100,0.01300165132958753,0.0014723016154962235,0.005212483997161577
RScach4,0.0789365443017742,0.95,1096,55,1096,1.09299189153434,0.003434371,148282.31110072994,100,0.015397508001968872,0.0012329113219134425,0.007391306433411833
RSfaxi,0.330205922067901,0.95,1211,74,1211,1.04378137537477,0.002308618,685377.2477890621,100,0.014706823794095462,0.004904593220400854,0.0017669101270964692
RSmaqu4,0.266944616018118,0.95,1531,85,1531,0.930758643987377,0.002010059,700482.0953218031,100,0.013119599393561535,0.003536215597457223,0.0021856375919168283
RSrioz1,0.90394723979702,0.95,1206,78,1206,1.04886957020117,0.002389135,1868491.2698137355,100,0.01477824934462464,0.013377747304573383,6.454405324142739e-4
RScach3,0.0901714210262083,0.95,1229,72,1229,1.0357792545541,0.002938929,189942.2065931763,100,0.014594488760942796,0.0013337155094039737,0.006470389188603603
RScach2,0.0859317226079183,0.95,1904,48,1904,0.832020288321593,0.001064355,280427.8511751528,100,0.011731930871130761,0.0010190733536752387,0.006789625181739805
RSpet1,0.61617046818727506,0.95,827,70,827,1.27007106865966,0.002969347,873387.6999860746,100,0.017880863278789502,0.011093798896173462,9.468876193392532e-4
RSsmar2,0.303243320193804,0.95,1427,58,1427,0.959367601615847,0.001288631,741678.8563802643,100,0.013521487425313287,0.004139297838489943,0.001924013321566722
RSmorr1,0.538530784487802,0.95,2822,114,2822,0.682065907339258,0.001480243,2604763.0703803725,100,0.009622607870817168,0.005205184380914225,0.001083399880814459
RScris,0.284703468659045,0.95,2179,29,2179,0.777750414207515,1.0696529e-4,1063287.4082142848,100,0.010968807053795604,0.003147552957254629,0.002049304809937959
MGlavr3,0.123350541540449,0.95,4137,384,1723.75,0.877176145166058,0.007350029,364431.59509047895,154.91933384829667,0.007991456068763593,9.927050330224198e-4,0.01135192462929261
RSsetape,0.452723370843213,0.95,1733,45,1733,0.874855455891706,8.012487e-4,1344720.914480521,100,0.012334055904946304,0.005621863735766213,0.0012887432487576614
RSsini,0.751887932508693,0.95,1024,69,1024,1.13520442264973,0.00308137,1319634.780981862,100,0.015989780451711497,0.012070409387112697,7.759722725996221e-4
MGuberl1,0.620615293430654,0.95,1393,89,1266.36363636364,1.02324709640688,0.003590575,1347043.395583155,104.880884817015,0.013749868550527488,0.008578126414452164,0.0010341166472940166
SCside,0.727896695345763,0.95,1715,107,1715,0.878109706954097,0.002731327,2139609.681222523,100,0.012379792735387129,0.009041667825289552,8.015480650751632e-4
MGlavr6,0.105464946828223,0.95,1666,165,1487.5,0.945852501404194,0.008500647,268884.51664523035,105.83005244258364,0.012599546559812339,0.0013439579027772913,0.006195968517585345
SCorle,0.534556814170092,0.95,2143,118,2143,0.784711151307877,0.002611936,1963435.881031683,100,0.01106670294770071,0.0059464109670485845,0.001091454027454141
SCilho,0.872568596003357,0.95,1260,136,1260,1.02153144128396,0.005656273,1884390.0652154514,100,0.014394459862266529,0.01258323513885361,6.686513706788929e-4
SCilho2,0.87152078954513,0.95,1832,182,1832,0.849417000271183,0.0053354809999999996,2736553.2471261485,100,0.011976494956920297,0.010453849999889202,6.694552725856567e-4
SCvolta1,0.939375134560099,0.95,1660,53,1660,0.88858828410154,6.942468e-4,2672685.3333468414,100,0.012527056570490221,0.011776549164986874,6.210981814014308e-4
SCcric1,0.257688402725365,0.95,1412,137,1412,0.968708808459234,0.007981117,623634.6720060551,100,0.013652691511353971,0.0035541600859797535,0.002264146083247742
SCvolta2,0.810348171360328,0.95,2059,78,2059,0.800023840794641,0.0011390891,2859754.0603247955,100,0.011282043751443961,0.009161987062519281,7.199919841240298e-4
SCtimbe1,0.794756496345566,0.95,3161,149,3161,0.644638580344609,0.001760859,4305853.649390047,100,0.009095788286559405,0.007242457422313988,7.341169155732398e-4
SCarar,0.0576726724615995,0.95,2034,26,2034,0.80432024248445,4.918501e-4,201058.1616101038,100,0.011342459401503746,6.612172404552338e-4,0.010116475669087115
SPpesmE,0.899700419807692,0.95,1240,142,1240,1.03518042729914,0.006309943,1912142.6591016536,100,0.014586082072043037,0.013142331103637075,6.484871796033075e-4
SPpei1,0.975925350225875,0.95,3078,172,1554.54545454545,0.925781463740925,0.002414461,2600283.5388155114,140.7124727947031,0.009282810582140212,0.009061355203865147,0.0011837170654866735
MGuberl3,0.863336341978253,0.95,976,86,976,1.16527116042757,0.004860143,1444210.5817363174,100,0.016411529945322835,0.014200520003524604,6.758017233377378e-4
ESsoor,0.994759334898679,0.95,1519,265,1519,0.928304921049505,0.01378218,2589861.140947626,100,0.013085126592336715,0.01301744449427163,5.865179317854085e-4
SPpesmG,0.972615491332908,0.95,1496,151,1496,0.944891019058285,0.005322355,2493867.975097327,100,0.013318135989272763,0.012958151354135396,5.99871370472856e-4
SPpesmI,0.987242723924714,0.95,1995,204,1995,0.814963050749729,0.0055596940000000004,3375728.605500516,100,0.011492109753327833,0.011347165321921412,5.90983527748435e-4
SPpesmJ,0.987726950190507,0.95,1816,206,1816,0.853983286295794,0.006908485,3074350.8621241148,100,0.012040683082530947,0.011894664924171303,5.906938021853818e-4
SPpesmD,0.888774351326571,0.95,1281,155,1281,1.0090892197153,0.006849339,1951377.6433028027,100,0.014219763548991331,0.012658181334563274,6.564592990989916e-4
SPpesmF,0.934982214886836,0.95,1379,104,1379,0.982098976656208,0.003082542,2209877.9993808414,100,0.013840751003802011,0.012952511929625531,6.240163485886393e-4
SPpesmH,0.938227771318037,0.95,1528,152,1528,0.933624075545477,0.00503457,2457153.6827783855,100,0.01315985560222266,0.012356987155573984,6.218577253467677e-4
SPpesmB,0.877020152962385,0.95,1076,134,1076,1.12286302672019,0.007104746,1617418.9484356365,100,0.015816640141911194,0.013898546608573304,6.65257446773889e-4
SPpesmA,0.614794566702037,0.95,1670,84,1670,0.891463191740354,0.001924243,1759734.6035595213,100,0.012567458030044762,0.007763990806010797,9.4900674034709e-4
SPpesmK,0.999870427158468,0.95,1852,189,1852,0.844127460461274,0.00568513,3173842.6228998415,100,0.011902137471083684,0.011900613630363481,5.835197960470658e-4
SPpesmN,0.999653989121875,0.95,1431,150,1431,0.962373946281082,0.0055996250000000004,2451828.1071605156,100,0.013563714688428197,0.013559085130999337,5.836461356409093e-4
SPpecb1,0.960615159426555,0.95,11529,224,1125.87890625,1.08305729479215,6.218056e-4,1853710.0339144883,320,0.004780754631710882,0.0045933302474687856,0.006219419320752208
SPeec1,0.429891122108479,0.95,12105,144,1182.12890625,1.05938025732144,3.768261e-4,871011.7140128647,320,0.0046763636090993,0.0020157011319118998,0.013897631691117773
MGuberl7,0.887811622364622,0.99,945,73,945,0.835441276082197,0.004972796,1437981.5598133237,100,0.01178002572572819,0.010472283732470215,6.571711532397385e-4
SPjabo1,0.0155802041005414,0.99,1694,76,1323.4375,0.705629180744531,0.0024472920000000002,35340.87201137321,113.13708498984761,0.008800915050684834,1.3831841515453297e-4,0.047933169262344345
SPpesm6,0.590593209876543,0.99,1892,88,1892,0.592840287871405,0.001506138,1915182.9370959993,100,0.008366454773942935,0.00495815446438019,9.87895183981144e-4
SPigua1,0.705151439190278,0.99,1826,173,1826,0.597065369767138,0.004894845,2206906.084664803,100,0.008425955082691176,0.005956372249547294,8.274026759400334e-4
MGvico4,0.203454803717689,0.99,1371,131,1371,0.697802046628697,0.005805862,478086.06506593927,100,0.009844064797126104,0.002018651003174837,0.002867684503230411
SPpesmC,0.883012144988627,0.99,1119,131,1119,0.771149019668027,0.00623271,1693547.7480516473,100,0.010875960481725656,0.009615839958599475,6.607431064682768e-4
SPcara1,0.850301625856528,0.99,2166,181,2166,0.551221877180329,0.004061205,3156691.5230985167,100,0.007780262267957667,0.006623283745679866,6.861614396435915e-4
SPcara3,0.756191086934286,0.99,1735,143,1735,0.620123449196979,0.005149505,2248701.0127528775,100,0.00875064226738731,0.006631305475524947,7.715565520540231e-4
MGuberl6,0.897604940383112,0.99,994,79,955.769230769231,0.833971027395333,0.0048650839999999996,1470411.740228197,101.98039027185568,0.011531659444590664,0.010363111093960476,6.760011313876877e-4
PRrico1,0.150749959057744,0.99,1019,66,1019,0.806900975664411,0.00329058,263288.6084233165,100,0.01137874857354052,0.0017320837039167094,0.003870277586646087
RScamb1,0.444885569575086,0.99,1178,42,1178,0.752512164106912,0.001632145,898243.9314364613,100,0.010613815355450789,0.004749919253839626,0.0013114477691111767
PRdiam3,0.229984477843697,0.99,1130,77,1046.2962962963,0.786319028306033,0.002590732,412433.4639618817,103.92304845413246,0.010671821745954995,0.002474689030780059,0.002739835873513013
RSgaur,0.254016492149773,0.99,1540,84,1540,0.660310149403031,0.003097753,670476.1246029384,100,0.009316395211913478,0.002383080145534437,0.0022968752256644497
BAlenc4,0.480010759036093,0.99,1125,150,1092.23300970874,0.778880727047114,0.010220805,898601.1122594093,101.4889156509221,0.010823989053663007,0.005225039594074591,0.0012519459242280946
BAuruc,0.944174531065876,0.99,2530,458,2530,0.511172191794074,0.01551692,4094241.769542142,100,0.007216001612948427,0.006815910637846946,6.179410358277228e-4
BAjuss,0.822843111251237,0.99,1400,265,1400,0.692631246409258,0.0156534,1974448.2505442381,100,0.009771298121778415,0.008054187571227351,7.09058847004019e-4
PEsvfer,0.764221922515876,0.99,1390,120,1390,0.695530926525842,0.004359468,1820685.6707782818,100,0.00981210452994001,0.007516013528327337,7.634486404266706e-4
PEalia,0.718189314043546,0.99,649,79,649,1.00284788359424,0.005900027,798885.0940970514,100,0.01413212558587982,0.010190124607776026,8.123821620849483e-4
PEcabo2,0.775969806576159,0.99,1575,81,1575,0.638658646394483,0.001697624,2094720.4052448557,100,0.009011602951248485,0.007006877782443586,7.518903220002268e-4
PEbrejo,0.652514641031126,0.99,1553,62,1553,0.644689879822293,0.002034339,1736850.3429020736,100,0.009096510463636411,0.005954427635158915,8.941472743155974e-4
PEcaru1,0.633257700082464,0.99,1424,92,1424,0.677382157852472,0.002941203,1545578.795509876,100,0.009556688016056343,0.006073131638729226,9.2133769183229e-4
MGubera,0.819681253972354,0.99,805,90,805,0.900118182764287,0.006390541,1130945.210057057,100,0.012689082780891646,0.010424856185279168,7.117939868717311e-4
PEmata2,0.657696033445498,0.99,1145,88,1145,0.760091490154925,0.003350805,1290718.0740394613,100,0.010720429986544414,0.007076753456927136,8.8710309635363e-4
MGlavr2,0.0596977983809989,0.99,3120,175,1500,0.663133701206831,0.004144117,153479.45776964532,144.22205101855957,0.006491990103372472,3.8993786569687034e-4,0.0203284533665916
MGipia1,0.892023291310984,0.99,837,50,837,0.888102872508105,0.001828736,1279682.8051941881,100,0.012520234935226802,0.011183460024733994,6.54068333654751e-4
MGvico1,0.230771788647624,0.99,1826,94,1826,0.599339050835679,0.001836973,722244.3807534995,100,0.00845797377662352,0.001964643930295034,0.002528230123569781
SPeec4,0.368274401173212,0.99,1218,86,1218,0.732066212461649,0.00297136,768810.8478292332,100,0.01032618361521228,0.003827839286927877,0.0015842648467292958
SPeec5,0.412073966642495,0.99,1111,77,1111,0.771155564961728,0.002465118,784675.1867077601,100,0.010876052541415049,0.004510580180082936,0.0014158724766885926
MGvico3,0.201646421828803,0.99,1639,121,1639,0.635347018188437,0.00392841,566461.1839974624,100,0.008964980407677884,0.0018207880089500872,0.0028934021364601433
MSdour,0.0753116519366682,0.99,1046,124,1046,0.79466155325397,0.006631587,135018.89226522692,100,0.011206637111871339,8.528279079050614e-4,0.007747064003052773
SCside1,0.667485387440862,0.99,1417,115,1417,0.690672246982747,0.004109383,1621109.291850584,100,0.009743729180739399,0.0065249372023400325,8.740928246623136e-4
MGvico16,0.210647243466788,0.99,1653,91,1653,0.634606684353964,0.002723176,596800.6893785914,100,0.008954557515668642,0.0018996803767974408,0.0027697689185331846
SPpesmL,0.999872716858652,0.99,1596,175,1596,0.643116028527264,0.006134713,2735131.97949214,100,0.009074354185920357,0.009073209653282677,5.835184597915987e-4
SPpesmS,0.834564677800723,0.99,2184,141,2184,0.543156613126079,0.002696144,3124016.4777567065,100,0.0076666435324362426,0.006406435386993523,6.991000257361915e-4
PRrico3,0.104369417595287,0.99,1162,46,1162,0.754598070707546,0.001701242,207864.37811264026,100,0.010643157344936056,0.0011215107521416814,0.005590183419355866
PRanto4,0.910542733134695,0.99,1922,129,1922,0.584745946097428,0.002859353,2999538.207582168,100,0.008252460084062828,0.00751976897325452,6.407653001857452e-4
PRanto5,0.904052991381646,0.99,1762,128,1762,0.614337583226955,0.00319171,2730237.7919211523,100,0.008669174887442442,0.007843917914809134,6.45365032018019e-4
PRanto6,0.907041789373292,0.99,1672,132,1672,0.629746405488373,0.003543985,2599346.9533654223,100,0.00888613004821236,0.008066754751535168,6.432384864341526e-4
PRanto7,0.896132461103336,0.99,1983,83,1983,0.576375072238912,0.001220308,3045759.4877837924,100,0.008134564030545499,0.0072958112407055685,6.510691365991292e-4
PRanto8,0.963077430034025,0.99,1524,144,1524,0.660486655476631,0.004625227,2515630.5165792233,100,0.00931887972831184,0.008977891825523597,6.058123360947094e-4
PRanto9,0.940862084770845,0.99,1604,140,1604,0.632254410170073,0.004113622,2586610.366017395,100,0.008921440335368213,0.008398275844647952,6.201165900644245e-4
PRanto10,0.935790101690086,0.99,1967,137,1967,0.577209566460073,0.002957329,3154884.6808966193,100,0.008146317428012646,0.007627232823171002,6.234776224660541e-4
PRanto11,0.941077571652564,0.99,1746,102,1746,0.61642646204411,0.00230988,2816244.423483012,100,0.008698587549129033,0.008190243490514672,6.199745964665316e-4
PRanto12,0.956083671010842,0.99,1471,155,1471,0.67183449555194,0.005492371,2410511.767254408,100,0.009478606473325728,0.009066114784797144,6.102438577495436e-4
PRanto13,0.941618186926423,0.99,1685,133,1685,0.625586693848181,0.003581918,2719414.6044145343,100,0.008827563933226434,0.008316480803735978,6.196186478018733e-4
PRanto14,0.949015576583043,0.99,2134,73,2134,0.559393643108646,8.689063e-4,3471110.4901243416,100,0.007895374705497902,0.007495850966773408,6.147888423809742e-4
PRanto15,0.921997528960791,0.99,1658,143,1658,0.635829025509837,0.004129648,2620082.494895003,100,0.008971766384780762,0.008277739364309524,6.328045026179386e-4
SCside4,0.563868001301749,0.99,1423,143,1423,0.67915485609432,0.005278375,1375254.3649043604,100,0.009581637518473525,0.005425450989928117,0.00103471767573627
SPcana1,0.904674464613452,0.99,2311,162,1925.83333333333,0.586694578882295,0.0036969109999999998,2986150.6488728817,109.54451150103331,0.007559852339033924,0.006844137574388887,7.739060321261031e-4
MGuberl5,0.897444850913581,0.99,958,69,958,0.82723709565125,0.005218705,1473580.8244516237,100,0.011664683139060198,0.010480947899010875,6.501170374258289e-4
SCsjo1,0.414187734753475,0.99,1470,80,1441.17647058824,0.677249351418379,0.002039138,1023092.9200895691,100.99504938362061,0.00946090412614022,0.003940429545289569,0.0014368196388958546
PRtiba1,0.168194965603502,0.99,1493,127,1493,0.670803336527093,0.004919843,430401.208765947,100,0.009464092906202589,0.0016044434087863703,0.0034688564288208033
PRsapo,0.412833295700075,0.99,1482,124,1482,0.669632059761694,0.004112941,1048633.197648185,100,0.009447607052375151,0.003922043587910135,0.0014132682460594851
PRdiam4,0.238517200234214,0.99,1487,73,1239.16666666667,0.724385751473461,0.002152164,506582.41211956425,109.54451150103309,0.00932991589241647,0.0022412686682878897,0.002935356546979835
PRtele,0.720622255888005,0.99,1041,108,1041,0.795365239528979,0.00510817,1285757.5482915791,100,0.011216532794607525,0.008108291711003189,8.096394233758961e-4
SCserra4,0.393410110559205,0.99,1457,56,1457,0.680386852933607,0.001359011,982439.3543380382,100,0.009598976837308312,0.003798451563563472,0.0014830431960675251
