"","Site","k","MN","GOF","U","S","p","m_","J","DA","S_m","S_sd"
"659","SCorle","0.5","EE",98,0.008377716,112,0.528689726683852,0.0216573801138298,1938,1938,112.94,9.75541289787781
"660","SCorle","0.25","EE",78,0.009334094,112,0.528689726683852,0.0692833710387951,1938,1938,114.28,8.52338435177487
"661","SCside","0.99","EE",24,0.004107718,105,0.72254784514244,0.00199336959845956,1712,1712,103.93,8.17887769831781
"662","SCside","0.95","EE",15,0.007336996,105,0.72254784514244,0.00399168539475669,1712,1712,106.71,8.72508863663698
"663","SCside","0.9","EE",15,0.007296642,105,0.72254784514244,0.00600848708185076,1712,1712,106.69,8.26663611920065
"664","SCside","0.85","EE",16,0.007101312,105,0.72254784514244,0.00793499675439456,1712,1712,104.73,7.74316903255164
"665","SCside","0.8","EE",12,0.007070241,105,0.72254784514244,0.0101935066789348,1712,1712,103.58,8.75154243259409
"666","SCside","0.75","EE",13,0.007201456,105,0.72254784514244,0.0125548693215314,1712,1712,105.62,8.47906512857081
"667","SCside","0.7","EE",13,0.006816868,105,0.72254784514244,0.0153188737801952,1712,1712,102.77,7.69081178150823
"668","SCside","0.65","EE",13,0.006674724,105,0.72254784514244,0.0187432765454875,1712,1712,100.88,7.01553830990736
"669","SCside","0.6","EE",12,0.007933046,105,0.72254784514244,0.0227864108863063,1712,1712,111.59,8.06926454536163
"670","SCside","0.55","EE",18,0.006623812,105,0.72254784514244,0.0271033091527939,1712,1712,107.53,8.23696398909063
"671","SCside","0.5","EE",14,0.006554317,105,0.72254784514244,0.0331632654021409,1712,1712,107.33,8.50912166531608
"672","SCside","0.25","EE",17,0.005085163,105,0.72254784514244,0.104889224343225,1712,1712,101.36,8.37808589310967
"673","SCside1","0.99","EE",100,0.006467129,111,0.680355725623583,0.00227929677269421,1413,1413,109.84,8.55489699682367
"674","SCside1","0.95","EE",99,0.010515102,111,0.680355725623583,0.00455607750902424,1413,1413,111.42,8.63769048818589
"675","SCside1","0.9","EE",97,0.010379005,111,0.680355725623583,0.00682317951870243,1413,1413,109.63,8.03106971754578
"676","SCside1","0.85","EE",100,0.010627862,111,0.680355725623583,0.00903510618835143,1413,1413,111.91,9.10554831413299
"677","SCside1","0.8","EE",100,0.010351188,111,0.680355725623583,0.0116102136094084,1413,1413,111.44,8.02561555586268
"678","SCside1","0.75","EE",100,0.010806632,111,0.680355725623583,0.0144468644362665,1413,1413,114.77,8.46007259323632
"679","SCside1","0.7","EE",99,0.009906247,111,0.680355725623583,0.0177326707404552,1413,1413,107.33,7.83549937815392
"680","SCside1","0.65","EE",98,0.009767009,111,0.680355725623583,0.0215378751513834,1413,1413,106.1,8.58057472587138
"681","SCside1","0.6","EE",100,0.009134513,111,0.680355725623583,0.025796237832536,1413,1413,109.16,7.73254959455956
"682","SCside1","0.55","EE",99,0.008912961,111,0.680355725623583,0.0309433357566729,1413,1413,108.54,8.13450066138672
"683","SCside1","0.5","EE",99,0.00942209,111,0.680355725623583,0.0376986119442343,1413,1413,112.57,9.0255025882051
"684","SCside1","0.25","EE",100,0.009014385,111,0.680355725623583,0.122871746865645,1413,1413,116.4,9.87497602605452
"685","SCside4","0.99","EE",86,0.004691615,98,0.535403772264882,0.00172093507759435,1421,1421,95.36,8.74616221753024
"686","SCside4","0.95","EE",80,0.008644242,98,0.535403772264882,0.00353363229409214,1421,1421,100.2,8.11159539165877
"687","SCside4","0.9","EE",71,0.008823686,98,0.535403772264882,0.00527328395669039,1421,1421,99.95,8.51068846697012
"688","SCside4","0.85","EE",65,0.00844685,98,0.535403772264882,0.00716291526237408,1421,1421,97.33,7.81743066628814
"689","SCside4","0.8","EE",71,0.00835923,98,0.535403772264882,0.00914591773708805,1421,1421,97.21,7.72022792357319
"690","SCside4","0.75","EE",69,0.008196941,98,0.535403772264882,0.011210988531088,1421,1421,95.34,7.38442258878086
"691","SCside4","0.7","EE",80,0.009156923,98,0.535403772264882,0.013883292241987,1421,1421,102.82,8.46547354991098
"692","SCside4","0.65","EE",79,0.009271404,98,0.535403772264882,0.0169136694005068,1421,1421,103.85,9.37692741129885
"693","SCside4","0.6","EE",95,0.01067253,98,0.535403772264882,0.020385266654772,1421,1421,99,8.11533029879782
"694","SCside4","0.55","EE",95,0.0105414,98,0.535403772264882,0.0246330071428299,1421,1421,97.23,7.9643841030813
"695","SCside4","0.5","EE",95,0.01035346,98,0.535403772264882,0.030052414934205,1421,1421,98.45,9.36938383968516
"696","SCside4","0.25","EE",82,0.01204986,98,0.535403772264882,0.0978238696122757,1421,1421,104.16,9.21320966456491
"697","SCtimbe1","0.99","EE",98,0.002571858,142,0.915684800663396,0.00136534058676161,3148,3148,141.75,8.44755059831613
"698","SCtimbe1","0.95","EE",97,0.002582997,142,0.915684800663396,0.00273403412114265,3148,3148,142.13,10.1460595923997
"699","SCtimbe1","0.9","EE",100,0.004806433,142,0.915684800663396,0.00407727294241787,3148,3148,141.08,8.43954137295734
"700","SCtimbe1","0.85","EE",100,0.004902114,142,0.915684800663396,0.00542826642704418,3148,3148,141.53,9.92136252454442
"701","SCtimbe1","0.8","EE",100,0.004784351,142,0.915684800663396,0.00706134305162437,3148,3148,140.71,9.92119962606347
"702","SCtimbe1","0.75","EE",99,0.004700748,142,0.915684800663396,0.00873389969496913,3148,3148,137.43,9.92217697683306
"703","SCtimbe1","0.7","EE",99,0.004829836,142,0.915684800663396,0.0106029426936934,3148,3148,140.18,9.92026799898658
"704","SCtimbe1","0.65","EE",98,0.004742373,142,0.915684800663396,0.0127390725136554,3148,3148,139.35,10.6518599883833
"705","SCtimbe1","0.6","EE",98,0.004955375,142,0.915684800663396,0.0153699904155426,3148,3148,143.48,10.7237864562661
"706","SCtimbe1","0.55","EE",99,0.005095834,142,0.915684800663396,0.0187899700537765,3148,3148,147.09,11.164604060977
"707","SCtimbe1","0.5","EE",100,0.004884964,142,0.915684800663396,0.0226441879706673,3148,3148,142.81,8.84969325497052
"708","SCtimbe1","0.25","EE",97,0.004353878,142,0.915684800663396,0.069804821309257,3148,3148,139.29,10.2013021549489
"709","SCvolta1","0.99","EE",81,0.001306295,52,0.975721531216037,0.00277164596107996,1658,1658,52.74,6.79664207048918
"710","SCvolta1","0.95","EE",77,0.001971772,52,0.975721531216037,0.00545792769538032,1658,1658,50.76,6.28308616184528
"711","SCvolta1","0.9","EE",71,0.001985295,52,0.975721531216037,0.00820982153166057,1658,1658,52.36,6.0143263306975
"712","SCvolta1","0.85","EE",67,0.002112363,52,0.975721531216037,0.0109534055198568,1658,1658,53.2,6.04361253930565
"713","SCvolta1","0.8","EE",72,0.002076502,52,0.975721531216037,0.0142314084773219,1658,1658,52.23,5.661949908616
"714","SCvolta1","0.75","EE",75,0.002042597,52,0.975721531216037,0.0173487468184229,1658,1658,51.99,5.2502909972263
"715","SCvolta1","0.7","EE",64,0.001899493,52,0.975721531216037,0.0212166590108621,1658,1658,50.3,5.27333678121176
"716","SCvolta1","0.65","EE",72,0.00188045,52,0.975721531216037,0.0258266200921585,1658,1658,49.46,5.62717073715118
"717","SCvolta1","0.6","EE",85,0.002170195,52,0.975721531216037,0.0314554735745739,1658,1658,53.5,6.63553336441789
"718","SCvolta1","0.55","EE",84,0.002131052,52,0.975721531216037,0.0378825110554774,1658,1658,51.65,6.17157871523841
"719","SCvolta1","0.5","EE",89,0.002063468,52,0.975721531216037,0.0456480618917999,1658,1658,50.66,5.57813190553572
"720","SCvolta1","0.25","EE",95,0.002232306,52,0.975721531216037,0.139986164874545,1658,1658,50.54,5.71091459002369
"721","SCvolta2","0.99","EE",100,0.001793548,78,0.916842703142202,0.0020332630627859,2059,2059,77,6.51183848110811
"722","SCvolta2","0.95","EE",100,0.003099924,78,0.916842703142202,0.00416450948699586,2059,2059,76.74,6.42378786270612
"723","SCvolta2","0.9","EE",100,0.003198321,78,0.916842703142202,0.00624558398973983,2059,2059,77.49,6.16686322373068
"724","SCvolta2","0.85","EE",99,0.003118548,78,0.916842703142202,0.00837736347282077,2059,2059,77.15,6.68992156195052
"725","SCvolta2","0.8","EE",99,0.003183041,78,0.916842703142202,0.0106000752237108,2059,2059,77.91,7.27538398445141
"726","SCvolta2","0.75","EE",99,0.003225921,78,0.916842703142202,0.0131878690284213,2059,2059,77.98,7.37588207359882
"727","SCvolta2","0.7","EE",99,0.003089931,78,0.916842703142202,0.0162455324157337,2059,2059,77.2,6.98627803684342
"728","SCvolta2","0.65","EE",100,0.003174872,78,0.916842703142202,0.0194976680563531,2059,2059,77.66,6.16149660423832
"729","SCvolta2","0.6","EE",99,0.00321888,78,0.916842703142202,0.0237735259303705,2059,2059,78.11,7.75885938717148
"730","SCvolta2","0.55","EE",100,0.003315466,78,0.916842703142202,0.029075485798133,2059,2059,80.33,7.72776053124596
"731","SCvolta2","0.5","EE",99,0.002509162,78,0.916842703142202,0.0348838192244704,2059,2059,74,7.33608763702982
"732","SCvolta2","0.25","EE",100,0.00243445,78,0.916842703142202,0.107476236952282,2059,2059,74.03,6.62175020350177
"733","SPcamp1","0.99","EE",93,0.01377414,108,0.103320559326545,0.000455532568466323,1076,1076,106.81,8.57962703152066
"734","SPcamp1","0.95","EE",83,0.01395962,108,0.103320559326545,0.000892395791623093,1076,1076,106.09,8.09051695792455
"735","SPcamp1","0.9","EE",94,0.0140427,108,0.103320559326545,0.00136345135816471,1076,1076,107.58,8.07312538830864
"736","SPcamp1","0.85","EE",92,0.01422557,108,0.103320559326545,0.00184084688215701,1076,1076,108.91,8.52221695441872
"737","SPcamp1","0.8","EE",90,0.01348278,108,0.103320559326545,0.0023411014697503,1076,1076,105.82,8.10584026888308
"738","SPcamp1","0.75","EE",90,0.01427157,108,0.103320559326545,0.0029252068207152,1076,1076,108.67,8.63052487372348
"739","SPcamp1","0.7","EE",94,0.01280629,108,0.103320559326545,0.00360963626189916,1076,1076,107.77,8.33255147847369
"740","SPcamp1","0.65","EE",98,0.01275305,108,0.103320559326545,0.00438208651446651,1076,1076,107.37,8.95629680868452
"741","SPcamp1","0.6","EE",97,0.01263015,108,0.103320559326545,0.00535372662997333,1076,1076,107.31,9.54594948211814
"742","SPcamp1","0.55","EE",93,0.01275395,108,0.103320559326545,0.00650291590238866,1076,1076,107.38,8.15231267924642
"743","SPcamp1","0.5","EE",99,0.012995,108,0.103320559326545,0.00798106125145716,1076,1076,109.43,8.10817644433847
"744","SPcamp1","0.25","EE",100,0.01283899,108,0.103320559326545,0.0286120213736187,1076,1076,106.37,9.46407881828907
"745","SPcara1","0.99","EE",100,0.005920375,171,0.850156308651023,0.00187213635373503,2127,2127,168.37,10.6984894619604
"746","SPcara1","0.95","EE",98,0.01118108,171,0.850156308651023,0.00368702869031484,2127,2127,170.33,10.0202370987493
"747","SPcara1","0.9","EE",96,0.01130252,171,0.850156308651023,0.00563775876288263,2127,2127,170.78,10.7154000382533
"748","SPcara1","0.85","EE",96,0.01123209,171,0.850156308651023,0.00749944524098192,2127,2127,171.13,11.3267850957834
"749","SPcara1","0.8","EE",97,0.0111023,171,0.850156308651023,0.00955796206844924,2127,2127,168.61,11.1426879589036
"750","SPcara1","0.75","EE",96,0.0112569,171,0.850156308651023,0.0119836858151367,2127,2127,170.48,10.9926329784078
"751","SPcara1","0.7","EE",98,0.01137543,171,0.850156308651023,0.0145000633268209,2127,2127,171.17,10.5102691485879
"752","SPcara1","0.65","EE",95,0.01139208,171,0.850156308651023,0.0176201538604873,2127,2127,170.08,11.4112119240577
"753","SPcara1","0.6","EE",97,0.01140566,171,0.850156308651023,0.0213244167528316,2127,2127,169.62,9.86144415428495
"754","SPcara1","0.55","EE",97,0.01110387,171,0.850156308651023,0.0257474556893081,2127,2127,167.21,10.8546829255461
"755","SPcara1","0.5","EE",92,0.01086038,171,0.850156308651023,0.0311931943838972,2127,2127,175.11,10.0361920824161
"756","SPcara1","0.25","EE",97,0.00866653,171,0.850156308651023,0.0957254114246035,2127,2127,171.79,9.38437881037236
"757","SPcara3","0.99","EE",70,0.007474573,130,0.773104012947153,0.00216126864723101,1674,1674,129.2,10.977479241841
"758","SPcara3","0.95","EE",100,0.010206642,130,0.773104012947153,0.00431774771014561,1674,1674,128.31,8.82798008171928
"759","SPcara3","0.9","EE",100,0.010156551,130,0.773104012947153,0.00656038203187522,1674,1674,128.58,9.48489495583543
"760","SPcara3","0.85","EE",99,0.010438621,130,0.773104012947153,0.0087224526120351,1674,1674,131.83,8.75716733869919
"761","SPcara3","0.8","EE",100,0.010110226,130,0.773104012947153,0.0111674368372787,1674,1674,127.8,8.46502012145073
"762","SPcara3","0.75","EE",100,0.010608038,130,0.773104012947153,0.0137730823008063,1674,1674,131.32,10.4715873397562
"763","SPcara3","0.7","EE",99,0.010354374,130,0.773104012947153,0.0168688892466202,1674,1674,129.46,9.17662819615708
"764","SPcara3","0.65","EE",100,0.010122694,130,0.773104012947153,0.0203412851394137,1674,1674,126.89,8.4206276308224
"765","SPcara3","0.6","EE",99,0.0104456,130,0.773104012947153,0.0247569271588102,1674,1674,132.19,9.48757294591406
"766","SPcara3","0.55","EE",99,0.009825725,130,0.773104012947153,0.0298427730614185,1674,1674,129.72,9.01858910777897
"767","SPcara3","0.5","EE",97,0.01073092,130,0.773104012947153,0.0362734428268788,1674,1674,138.02,9.22992498081729
"768","SPcara3","0.25","EE",95,0.008310683,130,0.773104012947153,0.113099925541171,1674,1674,124.6,9.02857416844717
"769","SPeec1","0.99","EE",11,0.0008657749,144,0.743179321289062,0.000920462532923358,12105,1182.12890625,141.88,10.8239166532809
"770","SPeec1","0.95","EE",12,0.000857101,144,0.743179321289062,0.00182681768137306,12105,1182.12890625,140.41,9.84946801619357
"771","SPeec1","0.9","EE",15,0.0008616916,144,0.743179321289062,0.00275656945384082,12105,1182.12890625,143.3,9.9994949367405
"772","SPeec1","0.85","EE",15,0.0008677621,144,0.743179321289062,0.00372919722584529,12105,1182.12890625,142.34,9.42189583959201
"773","SPeec1","0.8","EE",14,0.0008550314,144,0.743179321289062,0.00473284395173679,12105,1182.12890625,141.16,10.4463226336188
"774","SPeec1","0.75","EE",11,0.000855053,144,0.743179321289062,0.00584004247636428,12105,1182.12890625,141.15,9.401670816478
"775","SPeec1","0.7","EE",14,0.0008933252,144,0.743179321289062,0.00707736792150431,12105,1182.12890625,146.85,10.178582187787
"776","SPeec1","0.65","EE",100,0.00129327,144,0.743179321289062,0.00870619958334398,12105,1182.12890625,144.37,10.7690681250899
"777","SPeec1","0.6","EE",100,0.001317004,144,0.743179321289062,0.0104327623515432,12105,1182.12890625,145.91,10.2711668610177
"778","SPeec1","0.55","EE",100,0.00130445,144,0.743179321289062,0.012679725470298,12105,1182.12890625,144.08,10.6502525222587
"779","SPeec1","0.5","EE",100,0.001291245,144,0.743179321289062,0.0153423737586747,12105,1182.12890625,142.11,11.3936851196643
"780","SPeec1","0.25","EE",67,0.001591166,144,0.743179321289062,0.0476327204056103,12105,1182.12890625,143.87,10.6956566281398
"781","SPeec4","0.99","EE",95,0.007413727,84,0.37843888158286,0.00147086329305729,1212,1212,83.32,7.46152420316006
"782","SPeec4","0.95","EE",97,0.007287138,84,0.37843888158286,0.00291470230281945,1212,1212,81.84,7.22610307541801
"783","SPeec4","0.9","EE",100,0.007541952,84,0.37843888158286,0.00439759295232252,1212,1212,83.73,7.18985677215064
"784","SPeec4","0.85","EE",98,0.007663159,84,0.37843888158286,0.00591512908553363,1212,1212,84.04,8.30956610713754
"785","SPeec4","0.8","EE",99,0.00774731,84,0.37843888158286,0.00753575506737506,1212,1212,84.96,7.5490584067341
"786","SPeec4","0.75","EE",97,0.007922075,84,0.37843888158286,0.00949973171298116,1212,1212,86.02,7.43045874571127
"787","SPeec4","0.7","EE",94,0.007103197,84,0.37843888158286,0.0116585640210246,1212,1212,80.54,7.62825688019898
"788","SPeec4","0.65","EE",98,0.006098506,84,0.37843888158286,0.0142150445184011,1212,1212,83.69,7.59012516365837
"789","SPeec4","0.6","EE",98,0.006321597,84,0.37843888158286,0.0170676751074116,1212,1212,84.04,6.61330156395106
"790","SPeec4","0.55","EE",98,0.006069594,84,0.37843888158286,0.0206509443343972,1212,1212,84.26,7.85682486566278
"791","SPeec4","0.5","EE",98,0.006505393,84,0.37843888158286,0.0255052456200349,1212,1212,85.74,7.37812765386773
"792","SPeec4","0.25","EE",100,0.004366129,84,0.37843888158286,0.0834182807281651,1212,1212,81.33,7.40059375177343
"793","SPeec5","0.99","EE",8,0.006817723,74,0.67888901166382,0.00284612669204811,1107,1107,73.08,6.34158951492113
"794","SPeec5","0.95","EE",18,0.006878522,74,0.67888901166382,0.00580630374146689,1107,1107,74.91,6.26533673831219
"795","SPeec5","0.9","EE",19,0.006987031,74,0.67888901166382,0.00868922482070369,1107,1107,74.61,7.21375649909829
"796","SPeec5","0.85","EE",15,0.00706309,74,0.67888901166382,0.011576062735893,1107,1107,75.33,6.63485592393031
"797","SPeec5","0.8","EE",20,0.006771408,74,0.67888901166382,0.0147081058800388,1107,1107,72.61,7.16458038696002
"798","SPeec5","0.75","EE",12,0.006943587,74,0.67888901166382,0.0182273889300314,1107,1107,73.05,5.82813621299054
"799","SPeec5","0.7","EE",22,0.005662661,74,0.67888901166382,0.0226753568905482,1107,1107,74.58,6.66239256930082
"800","SPeec5","0.65","EE",13,0.005225188,74,0.67888901166382,0.0272409625464281,1107,1107,72.32,6.783640451688
"801","SPeec5","0.6","EE",29,0.005718263,74,0.67888901166382,0.0330983053599511,1107,1107,75.08,6.94521127079368
"802","SPeec5","0.55","EE",21,0.00546771,74,0.67888901166382,0.039892582841176,1107,1107,73.01,7.5778718261885
"803","SPeec5","0.5","EE",17,0.005890595,74,0.67888901166382,0.048103751086389,1107,1107,76.54,6.72312457421429
"804","SPeec5","0.25","EE",49,0.004184022,74,0.67888901166382,0.156573932641327,1107,1107,69.53,7.68108657086293
"805","SPpecb1","0.99","EE",98,0.001775266,221,0.992253133238622,0.0012993430950584,11507,1123.73046875,218.5,13.2531680984761
"806","SPpecb1","0.95","EE",97,0.001740116,221,0.992253133238622,0.00256891219711426,11507,1123.73046875,215.64,12.7370611709581
"807","SPpecb1","0.9","EE",98,0.001799833,221,0.992253133238622,0.00388649925455353,11507,1123.73046875,219.51,12.0457838719989
"808","SPpecb1","0.85","EE",94,0.001783974,221,0.992253133238622,0.0051898823612687,11507,1123.73046875,220.74,13.0427579657653
"809","SPpecb1","0.8","EE",94,0.00174385,221,0.992253133238622,0.0066402288293449,11507,1123.73046875,217.61,11.829508558147
"810","SPpecb1","0.75","EE",99,0.001796966,221,0.992253133238622,0.00825327312284776,11507,1123.73046875,220.55,12.6996182238012
"811","SPpecb1","0.7","EE",66,0.001961096,221,0.992253133238622,0.00997841693506306,11507,1123.73046875,219.58,12.9429049242737
"812","SPpecb1","0.65","EE",54,0.001926772,221,0.992253133238622,0.0121721127381471,11507,1123.73046875,217.36,13.7954171866434
"813","SPpecb1","0.6","EE",57,0.00195811,221,0.992253133238622,0.0145293407143145,11507,1123.73046875,218.14,13.2627068858282
"814","SPpecb1","0.55","EE",54,0.001990502,221,0.992253133238622,0.0177600856120674,11507,1123.73046875,222.6,13.5027120358553
